"Index","Name","Url","FinalGrade","FunctionalClass","ResultTiles","TestedCategory","NetworkClass1","Status1","NetworkClass2","Status2","FinalUrl","Error"
"1","腾讯漫画（正版）","https://m.ac.qq.com","可用","BrowseWorks","15","条漫","Reachable","200","Reachable","200","https://m.ac.qq.com/",""
"2","再漫画","https://manhua.zaimanhua.com","可用","BrowseWorks","20","最新更新","Reachable","200","Reachable","200","https://manhua.zaimanhua.com/",""
"3","漫漫漫画（正版）","https://m.manmanapp.com","可用","BrowseWorks","10","恋爱","Reachable","200","Reachable","200","https://m.manmanapp.com/",""
"4","漫漫漫画（PC）","https://www.manmanapp.com","可用","BrowseWorks","20","全部","Reachable","200","Reachable","200","https://www.manmanapp.com/",""
"5","爱奇艺漫画（正版）","https://www.iqiyi.com/manhua","部分可用","NoResultsOrError","0","最新更新","Reachable","302","Reachable","302","https://www.iqiyi.com/manhua",""
"6","Toptoon（正版）","https://www.toptoon.net","部分可用","NoResultsOrError","0","免费/特价","Reachable","200","Reachable","200","https://www.toptoon.net/",""
"7","搜漫","https://www.hisoman.com","可用","BrowseWorks","10","少女","Reachable","200","Reachable","200","https://www.hisoman.com/",""
"8","免费漫画全集（APP）","https://c.myshanxun.com","失效","NotTestedNoCategory","0","","Dead","","Dead","","https://c.myshanxun.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing.
 ---> System.TimeoutException: A task was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: A task was canceled.
   at System.Threading.Tasks."
"9","极速漫画","http://m.1kkk.com","可用","BrowseWorks","20","全部","Reachable","200","Reachable","200","https://m.1kkk.com/",""
"10","极速漫画（PC）","http://www.1kkk.com","可用","BrowseWorks","20","全部","Reachable","200","Reachable","200","https://m.1kkk.com/",""
"11","漫画人","http://www.manhuaren.com","可用","BrowseWorks","20","热门","Reachable","200","Reachable","200","https://www.manhuaren.com/",""
"12","图库漫画","https://www.tuku.cc","可用","BrowseWorks","20","更新","Reachable","200","Reachable","200","https://www.tuku.cc/",""
"13","733动漫","https://73mh.app","可用","BrowseWorks","20","总点击","Blocked","","Blocked","","https://73mh.app","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""An error occurred while sending the request.""
 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request.
 ---> System.Net.Http.HttpIOException: The response ended prematurely. (ResponseEnded)
   at System.Net.Http.HttpConnection.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack tr"
"14","布卡漫画","https://www.bukamh.com","可用","BrowseWorks","20","最新","Reachable","200","Reachable","200","https://www.bukamh.com/",""
"15","古风漫画","https://www.gfmh.app","可用","BrowseWorks","16","全部","Reachable","200","Reachable","200","https://www.gfmh.app/",""
"16","追漫画","http://www.ycymh.com","可用","BrowseWorks","20","更新","Reachable","200","Reachable","200","https://www.ycymh.com/",""
"17","漫蛙","https://manwaqj.cc","可用","BrowseWorks","15","更新","Dead","404","Dead","404","https://manwaqj.cc/",""
"18","漫蛙防走失","https://manwaqg.cc","可用","SearchWorks","25","真理面具","Dead","404","Dead","404","https://manwaqg.cc/",""
"19","漫蛙AI","https://manwa.me","可用","SearchWorks","25","真理面具","Blocked","403","Blocked","403","https://manwa.me/",""
"20","喵趣漫画","https://www.miaoqumh.org","可用","BrowseWorks","20","首页","Blocked","200","Blocked","200","https://www.miaoqumh.org/",""
"21","漫画之家","http://www.mhzj54.com","部分可用","NoResultsOrError","0","热血","Reachable","200","Reachable","200","http://www.mhzj54.com/",""
"22","七夕漫画","https://www.qiximanhua.com","可用","BrowseWorks","20","更新","Reachable","200","Reachable","200","https://www.qiximanhua.com/",""
"23","漫画星球","https://www.comichare.com","失效","SkippedNetwork","0","主页","Dead","","Dead","","https://www.comichare.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"24","如漫画","https://m.rumanhua2.com","失效","SkippedNetwork","0","精品榜","Dead","","Dead","","https://m.rumanhua2.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.Security.Authentication.AuthenticationException: The remote certificate is invalid according to the validation procedure: RemoteCertificateNameMismatch
   at System.Net.Security.SslStream.CompleteHa"
"25","读漫屋","http://m.dumanwu1.com","可用","BrowseWorks","20","精品榜","Reachable","200","Reachable","200","http://m.dumanwu1.com/",""
"26","仙漫画","https://m.xianmanwang.com","失效","NoResultsOrError","0","全部","Dead","","Dead","","https://m.xianmanwang.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"27","仙漫画（PC）","https://www.xianmanwang.com","部分可用","NoResultsOrError","0","全部","Blocked","403","Blocked","403","https://www.xianmanwang.com/",""
"28","野蛮漫画","https://yemancomic.com","可用","BrowseWorks","20","连载中","Reachable","200","Reachable","200","https://yemancomic.com/",""
"29","漫神漫画","https://m.mhkami.com","可用","BrowseWorks","20","连载中","Reachable","200","Reachable","200","https://m.mhkami.com/",""
"30","YYDS漫画","https://www.yydsmh.com","可用","BrowseWorks","20","连载中","Reachable","200","Reachable","200","https://www.yydsmh.com/",""
"31","次元漫画","https://2cycomic.com","部分可用","NoResultsOrError","0","连载中","Reachable","200","Reachable","200","https://2cycomic.com/",""
"32","最次元","http://zcymh.com","部分可用","NoResultsOrError","0","全部","Reachable","200","Reachable","200","http://zcymh.com/",""
"33","番木瓜漫画","http://www.1fbm.com","失效","SkippedNetwork","0","连载中","Dead","","Dead","","http://www.1fbm.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing.
 ---> System.TimeoutException: The operation was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: The operation was canceled.
 ---> System.IO"
"34","CC178漫画","https://cc178.cn","部分可用","NoResultsOrError","0","连载中","Reachable","200","Reachable","200","https://cc178.cn/",""
"35","多漫吧","https://www.duomanba.com","部分可用","NoResultsOrError","0","总点击","Reachable","200","Reachable","200","https://aaabbb.72.chat/8d/?duomanba.com",""
"36","毒牙漫画","https://www.duya.cc","部分可用","NoResultsOrError","0","全部","Reachable","200","Reachable","200","https://www.duya.cc/",""
"37","羞羞漫画","http://www.xiuxmanhua.com","部分可用","SkippedNetwork","0","总点击","Reachable","200","Reachable","200","http://www.xiuxmanhua.com/",""
"38","潇潇漫画","http://www.xiaocunwai.com","部分可用","NoResultsOrError","0","总点击","Blocked","403","Blocked","403","https://www.xiaocunwai.com/",""
"39","漫画屋","https://www.mh5.xyz","失效","SkippedNetwork","0","更新","Dead","","Dead","","https://www.mh5.xyz","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"40","哩咔漫画","http://www.likamanhua.com","部分可用","NoResultsOrError","0","总点击","Blocked","","Blocked","","http://www.likamanhua.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""An error occurred while sending the request.""
 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request.
 ---> System.Net.Http.HttpIOException: The response ended prematurely. (ResponseEnded)
   at System.Net.Http.HttpConnection.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack tr"
"41","歪歪漫画","http://m.waiwaimhx.com","部分可用","NoResultsOrError","0","总点击","Reachable","200","Reachable","200","https://m.waiwaimhx.com/",""
"42","全本漫画","http://www.zhichengxuan.com","部分可用","NoResultsOrError","0","韩漫","Blocked","","Blocked","","http://www.zhichengxuan.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""An error occurred while sending the request.""
 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request.
 ---> System.Net.Http.HttpIOException: The response ended prematurely. (ResponseEnded)
   at System.Net.Http.HttpConnection.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack tr"
"43","250漫画","http://www.mh250.com","可用","BrowseWorks","20","阅读总榜","Reachable","200","Reachable","200","http://www.mh250.com/",""
"44","糖心漫画","http://tangxin666.net","部分可用","NoResultsOrError","0","最新韩漫","Blocked","","Blocked","","http://tangxin666.net","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""An error occurred while sending the request.""
 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request.
 ---> System.Net.Http.HttpIOException: The response ended prematurely. (ResponseEnded)
   at System.Net.Http.HttpConnection.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack tr"
"45","飞漫画","https://m.feimh5.com","失效","SkippedNetwork","0","人气","Dead","","Dead","","https://m.feimh5.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"46","一起看动漫","http://www.17kdm.net","部分可用","NoResultsOrError","0","排行","Reachable","200","Reachable","200","http://www.17kdm.net/",""
"47","九啦啦漫画","http://www.9la.la","部分可用","SkippedNetwork","0","全部","Blocked","","Blocked","","http://www.9la.la","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""An error occurred while sending the request.""
 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request.
 ---> System.Net.Http.HttpIOException: The response ended prematurely. (ResponseEnded)
   at System.Net.Http.HttpConnection.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack tr"
"48","神奇漫画","https://sqmh.app","可用","BrowseWorks","20","最新更新","Blocked","200","Blocked","200","https://sqmh.app/",""
"49","包子漫画","https://cn.webmota.com","可用","BrowseWorks","20","连载中","Reachable","200","Reachable","200","https://cn.webmota.com/",""
"50","漫圈子","https://www.9mqz.com","可用","BrowseWorks","20","最新","Reachable","200","Reachable","200","https://www.9mqz.com/",""
"51","漫蛙漫画","https://www.manwamh5.com","可用","BrowseWorks","20","最新上架","Reachable","200","Reachable","200","https://www.manwamh5.com/",""
"52","奈斯漫画","https://www.nicemh.com","部分可用","SkippedNetwork","0","更新","Reachable","200","Reachable","200","https://www.nicemh.com/",""
"53","开心漫画","https://www.kaixinman.com","可用","BrowseWorks","20","更新","Reachable","200","Reachable","200","https://www.kaixinman.com/",""
"54","依依漫画","https://m.yiyimanhua.com","失效","SkippedNetwork","0","更新","Dead","","Dead","","https://m.yiyimanhua.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing.
 ---> System.TimeoutException: A task was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: A task was canceled.
   at System.Threading.Tasks."
"55","思思漫画","https://m.sisimanhua.com","可用","BrowseWorks","20","更新","Reachable","200","Reachable","200","https://m.sisimanhua.com/",""
"56","楠楠漫画","https://nnmh.info","可用","BrowseWorks","20","更新","Reachable","200","Reachable","200","https://nnmh.info/",""
"57","168漫画","https://m.quarkmanhua.com","失效","SkippedNetwork","0","更新","Dead","","Dead","","https://m.quarkmanhua.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"58","168漫画（PC）","http://www.quarkmanhua.com","部分可用","SkippedNetwork","0","发布排序","Blocked","","Blocked","","http://www.quarkmanhua.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""An error occurred while sending the request.""
 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request.
 ---> System.Net.Http.HttpIOException: The response ended prematurely. (ResponseEnded)
   at System.Net.Http.HttpConnection.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack tr"
"59","悠闲漫画","https://m.yxtun.com","部分可用","NoResultsOrError","0","更新","Blocked","400","Blocked","400","https://m.yxtun.com/",""
"60","都市漫画","https://m.guofengmh.com","失效","SkippedNetwork","0","更新","Dead","","Dead","","https://m.guofengmh.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"61","都市漫画（APP）","https://apifans.dushimh.com","失效","SkippedNetwork","0","最新漫画","Dead","","Dead","","https://apifans.dushimh.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"62","土豪漫画","https://m.tuhaomh.com","失效","SkippedNetwork","0","更新","Dead","","Dead","","https://m.tuhaomh.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"63","土豪漫画网","https://www.larton.cn","可用","BrowseWorks","20","全部","Reachable","200","Reachable","200","https://www.larton.cn/",""
"64","漫画网","https://www.manhua3.com","可用","BrowseWorks","20","最新更新","Reachable","200","Reachable","200","https://www.manhua3.com/",""
"65","漫士多","https://manshiduo.org","可用","BrowseWorks","10","最新更新","Reachable","200","Reachable","200","https://manshiduo.org/",""
"66","如漫画网","https://m.rumanhua.org","部分可用","NoResultsOrError","0","最新更新","Reachable","200","Reachable","200","https://m.rumanhua.org/",""
"67","读漫屋网","https://m.dumanwu.org","可用","BrowseWorks","10","最新更新","Reachable","200","Reachable","200","https://m.dumanwu.org/",""
"68","BikaBika漫画","https://m.bikamanhua.com","可用","BrowseWorks","20","最新","Reachable","200","Reachable","200","https://m.bikamanhua.com/",""
"69","卡拉漫画","https://www.kalamanhua.com","可用","BrowseWorks","20","最新","Reachable","200","Reachable","200","https://www.kalamanhua.com/",""
"70","六漫画","https://m.liumanhua.com","可用","BrowseWorks","10","连载中","Reachable","200","Reachable","200","https://m.liumanhua.com/",""
"71","狂人漫画","https://m.krmanhua.com","失效","SkippedNetwork","0","最新更新","Dead","","Dead","","https://m.krmanhua.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.Security.Authentication.AuthenticationException: The remote certificate is invalid according to the validation procedure: RemoteCertificateNameMismatch
   at System.Net.Security.SslStream.CompleteHa"
"72","秀十八漫画","https://mip.xiushiba.com","失效","SkippedNetwork","0","热血","Dead","","Dead","","https://mip.xiushiba.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"73","久五漫画","http://m.99wushu.com","部分可用","SkippedNetwork","0","排行","Reachable","200","Reachable","200","http://m.99wushu.com/",""
"74","国人漫画","http://m.grmanhua.com","部分可用","SkippedNetwork","0","排行","Reachable","200","Reachable","200","https://m.grmanhua.com/",""
"75","漫画居","http://m.manhuaju.com","部分可用","NoResultsOrError","0","完结","Blocked","","Blocked","","http://m.manhuaju.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""An error occurred while sending the request.""
 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request.
 ---> System.Net.Http.HttpIOException: The response ended prematurely. (ResponseEnded)
   at System.Net.Http.HttpConnection.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack tr"
"76","一念漫画","http://m.yn887.com","部分可用","NoResultsOrError","0","更新","Reachable","200","Reachable","200","http://mip.yn887.com/",""
"77","漫画驴","https://m.manhualv.com","失效","SkippedNetwork","0","排行","Dead","","Dead","","https://m.manhualv.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"78","漫画殿","http://m.manhuadian.com","部分可用","SkippedNetwork","0","排行","Blocked","","Blocked","","http://m.manhuadian.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""An error occurred while sending the request.""
 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request.
 ---> System.Net.Http.HttpIOException: The response ended prematurely. (ResponseEnded)
   at System.Net.Http.HttpConnection.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack tr"
"79","漫画1234","https://m.wmh1234.com","可用","BrowseWorks","20","最新","Reachable","200","Reachable","200","https://m.wmh1234.com/",""
"80","W漫画","https://www.wmanhua.com","可用","BrowseWorks","20","全部","Blocked","200","Blocked","200","https://www.wmanhua.com/",""
"81","漫画160","https://m.mh160mh.com","可用","BrowseWorks","20","排行榜","Reachable","200","Reachable","200","https://m.mh160mh.com/",""
"82","57漫画","http://m.wuqimh.net","部分可用","NoResultsOrError","0","全部","Reachable","200","Reachable","200","https://kitenugui.com/r/26lL_4r2IjhLgxfW3L58Y5ABNz2BuTKQit2bdRH4jHRL3e1dvYOcBbaSGGnU5kTkH-KBSpXjYsxw4PoA6-jPRk3U3ZFbhv1x4o3FY_gbt0od4gz0AmS6CTveJxi4dpPKoTfDq5YzdNAneByfMn5rk15PSrBAqM2bJCb_q956aQ4AQykjNRyEjvDy3HxwFA4ftfLynST7LOXyNJ7AOZ6f-9KP2pI0FUO9x6WqaH3Xwl6CK6HuCYcZSD25TZxliNlNYKFi59iwS2wJJdctABqlZBxUUVPKcVDlpdKWlUUjObWOHDfl3M3-W8RHTUvsxk1nBRuMZUOUj4ermqDUtmxN9KzcGOD7tgR9g_iFp5lsfoodm3dXo3oCN3cCqtJxQ7nISh1cITKINY1ZD7gq1My3bcAraluWI01gzVAl5MwTLDenp2FDWW7s1nIIlBDq3kT0uWWoXHJx2rE_X30gib4-fUfJf2K-o2IT627JOQl2mp9oVurb-nlPo3DX41lV5jwc375iOh_RBv1HFcinu9Ic0QQH_9bmwt2IcF0Mkhynq6KEPWdTEpDDVSOULPDnDnbBDsK5R8cATTNSpAjdQ90tsDRI13ZN-fqSm9tdvdkv3DqP0qMcUt59E13DWv5OzpW0wJW1tjr4PuEyy1AuR4Sa-OjwgqiQTbYUJXMqxGDHQKougYA0H5ZQdgldZd74Ou7h3R58sw9JbzXiYugALm1L48skoDJ9RexWQxREauBIccnrx7Bysz-odc_7s5QF9n-PdKYUpfvtbHIsk_29X4hL765dfDFNeW0RH1onyv7csSalYHbtUN4Z41kN3ht-jQNZJiNdNAhDzqz2jU3bHoeI8WKdzYK1ERDan73oXS1suDAvesCyBGJCdjfHq48",""
"83","92漫画","https://wap.92mh.com","失效","SkippedNetwork","0","最新更新","Dead","","Dead","","https://wap.92mh.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"84","31漫画","https://m.31mh.cc","部分可用","NoResultsOrError","0","最新更新","Blocked","403","Blocked","403","https://m.31mh.cc/",""
"85","咚漫","https://m.dongmanmanhua.cn","部分可用","SkippedNetwork","0","发现","Reachable","200","Reachable","200","https://m.dongmanmanhua.cn/",""
"86","咚漫（PC）","https://www.dongmanmanhua.cn","部分可用","SkippedNetwork","0","连载和完结","Reachable","200","Reachable","200","https://www.dongmanmanhua.cn/",""
"87","Webtoon","https://www.webtoons.com","部分可用","NoResultsOrError","0","Genre","Reachable","200","Reachable","200","https://www.webtoons.com/",""
"88","Webtoon中文","https://us-m.webtoons.com/zh-hant","部分可用","NoResultsOrError","0","全部","Reachable","200","Reachable","200","https://us-m.webtoons.com/zh-hant",""
"89","忆漫画","https://m.yimmh.com","失效","NoResultsOrError","0","连载","Dead","","Dead","","https://m.yimmh.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"90","酷爱漫画","https://www.kuimh.com","部分可用","SkippedNetwork","0","连载","Blocked","","Blocked","","https://www.kuimh.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""An error occurred while sending the request.""
 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request.
 ---> System.Net.Http.HttpIOException: The response ended prematurely. (ResponseEnded)
   at System.Net.Http.HttpConnection.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack tr"
"91","我爱漫画","https://www.woimh.com","可用","BrowseWorks","20","连载","Reachable","200","Reachable","200","https://www.woimh.com/",""
"92","旧城漫画","https://www.jc2007.com","部分可用","NoResultsOrError","0","人气","Reachable","200","Reachable","200","https://www.jc2007.com/",""
"93","漫画屋网","https://www.mhw1.com","部分可用","NoResultsOrError","0","更新","Reachable","200","Reachable","200","https://www.mhw1.com/",""
"94","秀漫网","https://zhuishudashi.net","失效","NoResultsOrError","0","人气","Dead","","Dead","","https://zhuishudashi.net","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"95","松鼠漫画","http://zhongq.net","部分可用","SkippedNetwork","0","更新","Reachable","200","Reachable","200","http://zhongq.net/",""
"96","酷看漫画","https://www.kukanmanhua.com","部分可用","NoResultsOrError","0","连载","Reachable","200","Reachable","200","https://esp-framework.com/login.php",""
"97","国漫吧","http://m.guoman8.cc","可用","BrowseWorks","20","国产","Blocked","200","Blocked","200","http://m.guoman8.cc/",""
"98","国漫吧（PC）","http://www.guoman8.cc","可用","BrowseWorks","20","日本","Reachable","200","Reachable","200","http://www.guoman8.cc/",""
"99","汉化吧","http://www.hanhuaba.com","部分可用","NoResultsOrError","0","分类一","Reachable","200","Reachable","200","http://www.hanhuaba.com/",""
"100","韩漫吧","https://m.hmba.vip","部分可用","NoResultsOrError","0","免费漫画","Reachable","200","Reachable","200","https://m.hmba.vip/",""
"101","趣漫吧","https://www.qumanba.cc","失效","SkippedNetwork","0","全部","Dead","","Dead","","https://www.qumanba.cc","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"102","韩漫大全","https://www.hanmandq.com","失效","NoResultsOrError","0","最新","Dead","","Dead","","https://www.hanmandq.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"103","猕猴桃漫画","https://manwanu.cc","可用","BrowseWorks","10","更新","Reachable","200","Reachable","200","https://manwanu.cc/",""
"104","51漫画","https://www.51comics.com","可用","BrowseWorks","20","少年","Reachable","200","Reachable","200","https://www.favcomic.xyz/",""
"105","菠萝漫画","https://m.muguamh.com","失效","SkippedNetwork","0","更新","Dead","","Dead","","https://m.muguamh.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
